frame_index,mae,psnr,ssim
2.890000000000000000e+02,3.000000000000000000e+00,5.114968002219009691e+01,9.975428327068889267e-01
2.900000000000000000e+02,3.000000000000000000e+00,5.116791831811266178e+01,9.975536579212986865e-01
2.910000000000000000e+02,3.000000000000000000e+00,5.115767135569090840e+01,9.975498926931500865e-01
2.920000000000000000e+02,3.000000000000000000e+00,5.114968002219009691e+01,9.975529287632465270e-01
2.930000000000000000e+02,3.000000000000000000e+00,5.116292098000538147e+01,9.975692129106091821e-01
2.940000000000000000e+02,3.000000000000000000e+00,5.116757348943178130e+01,9.975699569795368760e-01
2.950000000000000000e+02,3.000000000000000000e+00,5.115629545489915841e+01,9.975611911600701376e-01
2.960000000000000000e+02,3.000000000000000000e+00,5.117490699620771011e+01,9.975802113580382047e-01
2.970000000000000000e+02,3.000000000000000000e+00,5.114444636915767717e+01,9.975672515440464627e-01
2.980000000000000000e+02,3.000000000000000000e+00,5.113305710962225703e+01,9.975621848882023635e-01
2.990000000000000000e+02,2.000000000000000000e+00,5.116602209909710552e+01,9.975912102330785070e-01
