frame_index,mae,psnr,ssim
2.890000000000000000e+02,9.000000000000000000e+00,2.569412189647193756e+01,6.904389506009925848e-01
2.900000000000000000e+02,9.000000000000000000e+00,2.576086100259487921e+01,6.945146139471475299e-01
2.910000000000000000e+02,9.000000000000000000e+00,2.564772369865359991e+01,6.903197921590071839e-01
2.920000000000000000e+02,9.000000000000000000e+00,2.565456562355628023e+01,6.914792536009589652e-01
2.930000000000000000e+02,9.000000000000000000e+00,2.575454589946739148e+01,6.977350168109246464e-01
2.940000000000000000e+02,9.000000000000000000e+00,2.570904593756137047e+01,6.960491552427490181e-01
2.950000000000000000e+02,9.000000000000000000e+00,2.558545424409363278e+01,6.926352404053668366e-01
2.960000000000000000e+02,9.000000000000000000e+00,2.557798335875567020e+01,6.936110633527032832e-01
2.970000000000000000e+02,9.000000000000000000e+00,2.557587095635994956e+01,6.931620396194952960e-01
2.980000000000000000e+02,9.000000000000000000e+00,2.561150110828618764e+01,6.951077279630647476e-01
2.990000000000000000e+02,9.000000000000000000e+00,2.559760290368396340e+01,6.963766499340042770e-01
